,00:11:47,25.6,148,172,2204,228,321,7203,502,1870,1985,1072,3766,2394,8,158,192,443,387,674,1309,677,493,747,833,1621,0,0,34,563,94,89,324,339,326,721,773,1539,40,30,340,165,192,394,1555,1763,2242,597,1127,1629,0,0,0,497,186,119,232,308,444,652,623,916,0,0,15,22,63,46,48,72,152,297,316,847,25,0,228,208,415,395,1031,1037,1996,1947,3733,3740,9588,9085,17920,16244,30023,29215,56629,54437,77284,72206,86621,85956
,00:12:03,25.6,195,178,2230,183,299,7089,516,1862,1998,1076,3711,2553,20,144,218,481,372,706,1300,694,562,786,815,1656,27,31,67,565,132,160,327,358,269,787,753,1565,55,76,269,101,139,430,1583,1819,2223,567,1173,1652,13,57,13,494,140,164,257,299,488,678,649,888,20,18,0,0,22,79,65,89,127,233,296,805,0,27,171,187,396,423,978,1018,1943,1954,3739,3699,9620,9042,18356,16336,29599,29393,57822,54750,78757,71041,88857,85603
,00:12:19,25.6,200,190,2255,198,341,7299,508,1919,2082,1108,3794,2502,28,154,329,472,390,751,1247,731,514,844,885,1588,0,0,47,592,141,146,317,358,317,775,773,1656,63,57,308,142,166,469,1622,1823,2252,571,1139,1660,84,41,11,489,160,148,283,341,514,658,654,922,0,0,33,59,6,54,33,98,115,211,302,863,0,0,192,165,418,429,1013,992,1964,1961,3679,3821,9528,9093,18283,16166,30162,29398,55907,55912,78475,71284,87657,85633
,00:12:35,25.6,209,155,2335,233,313,7410,552,1895,2089,1048,3771,2538,0,187,275,461,435,764,1352,715,514,831,877,1714,35,42,4,578,103,152,319,354,275,783,778,1687,50,23,257,156,165,436,1671,1897,2344,633,1137,1625,22,55,7,521,200,167,285,310,511,665,723,898,17,11,0,14,16,51,72,110,114,256,290,849,23,0,216,185,380,365,983,992,1916,2005,3710,3778,9520,8943,17960,16425,29959,29571,56615,55559,78278,69918,87738,85222
,00:12:51,25.6,191,185,2271,214,287,7275,511,1908,2221,1133,3833,2482,13,172,277,438,425,799,1310,776,533,816,869,1694,2,16,25,573,105,107,300,358,310,755,738,1695,69,40,318,122,149,414,1655,1905,2341,610,1189,1694,41,45,0,512,185,151,302,340,486,709,702,889,37,1,0,21,34,55,63,97,128,258,273,783,25,25,212,145,426,388,1010,948,2018,1941,3680,3819,9409,9092,17924,16458,30158,29226,56470,55001,79204,73510,87632,85496
,00:13:07,25.6,185,199,2324,184,282,7272,529,1976,2373,1110,3783,2494,24,176,238,483,411,780,1350,756,561,842,937,1712,0,45,92,608,102,126,314,379,350,809,781,1791,42,45,312,116,234,451,1779,1922,2336,626,1221,1637,17,0,0,555,165,95,286,338,475,678,668,909,18,18,0,0,1,56,64,71,128,236,285,867,0,26,202,217,386,371,978,947,1959,1921,3791,3901,9504,8978,17508,15945,30391,29980,57291,54956,80009,70704,88663,86258
,00:13:23,25.6,205,225,2275,222,305,7277,530,1948,2389,1157,3935,2520,6,154,279,486,464,811,1382,679,523,827,924,1748,7,14,30,637,144,154,390,349,339,784,760,1751,0,31,304,145,222,478,1773,1924,2484,631,1224,1710,41,54,18,555,243,181,316,365,492,706,682,910,5,0,8,15,50,60,83,123,118,235,292,835,0,21,210,212,419,407,1000,979,2028,1934,3755,3795,9599,9049,17970,16119,29990,29722,56248,55024,79870,71931,88868,86473
,00:13:39,25.6,218,232,2250,202,337,7260,547,2018,2400,1151,4137,2582,31,154,273,535,441,822,1404,783,572,847,957,1726,0,35,46,627,153,112,300,388,317,786,744,1646,43,68,313,175,201,519,1877,1962,2450,627,1184,1632,6,20,0,553,201,183,283,335,511,702,686,914,19,0,19,9,68,57,74,113,155,244,307,816,20,0,207,215,432,429,1002,1020,1978,1957,3743,3792,9390,9050,17876,16056,29703,29762,57435,56107,78691,71532,87408,87382
,00:13:55,25.6,184,199,2153,227,310,7360,525,1992,2413,1154,4206,2641,25,215,302,549,487,817,1410,771,605,860,958,1727,41,35,80,625,106,160,354,374,331,848,780,1683,81,16,363,169,215,471,1908,1987,2582,648,1189,1673,85,47,15,522,223,185,342,352,503,679,743,938,7,0,0,16,9,15,37,76,123,199,313,792,0,29,198,202,387,427,983,965,1984,1963,3678,3870,9369,9046,17798,16309,29453,28994,58376,54423,78457,71598,87693,85167
,00:14:11,25.6,218,211,1994,222,351,7262,519,2031,2476,1179,4160,2565,0,186,307,522,436,842,1471,812,590,819,999,1712,0,2,46,675,147,160,327,379,306,818,769,1665,68,45,364,124,213,526,1888,2025,2542,702,1184,1668,0,27,27,605,202,180,297,364,551,702,707,915,0,36,16,0,9,6,85,121,123,240,331,777,0,2,219,220,403,374,996,980,1939,1923,3813,3747,9642,9174,17705,16003,30178,29173,56247,55203,77577,72995,88036,85420
,00:14:27,25.6,219,197,2076,229,313,7367,554,2076,2531,1173,4377,2582,4,160,306,498,488,830,1517,744,588,876,978,1825,18,16,51,636,107,172,338,419,359,854,802,1700,28,53,356,118,217,469,1981,2016,2610,642,1200,1691,0,18,6,592,238,170,276,398,538,777,766,881,3,19,0,0,67,53,60,85,91,247,294,812,0,0,181,212,459,412,1024,976,1955,1982,3714,3766,9580,8763,17940,15994,29698,28972,55740,54413,78784,72474,86122,86056
,00:14:43,25.6,185,230,2078,200,313,7291,524,2073,2592,1205,4344,2618,14,164,301,539,461,912,1434,793,573,904,969,1778,0,0,67,659,125,152,322,362,361,850,826,1776,32,60,360,146,202,471,2033,2058,2647,692,1242,1650,0,0,0,597,216,173,347,373,588,744,769,876,10,0,0,17,0,41,66,68,126,244,282,791,19,0,164,213,393,378,1005,972,1952,1955,3641,3808,9807,8936,18016,16042,30212,29505,56795,55424,77518,71713,87359,85513
,00:14:59,25.6,196,243,2112,258,333,7482,555,2208,2621,1215,4370,2733,20,209,262,517,471,883,1472,797,622,886,1049,1809,10,0,67,661,121,171,324,399,333,864,814,1831,45,35,338,171,226,497,2080,2121,2757,677,1232,1736,22,0,36,573,203,176,332,373,555,765,747,903,11,13,50,0,0,71,50,95,128,220,284,825,0,24,186,197,371,404,1019,925,1992,1993,3724,3777,9766,9214,17855,16073,29996,28578,57204,55293,78990,72974,87540,85024
,00:15:15,25.6,235,196,2146,202,322,7388,546,2091,2605,1180,4327,2700,0,200,305,539,456,969,1545,799,598,909,1045,1869,15,6,65,686,147,107,351,472,334,854,845,1875,42,44,360,134,257,532,2151,2126,2725,706,1241,1672,16,49,0,577,212,184,331,412,516,793,780,907,3,0,0,12,29,44,45,101,126,263,323,836,5,26,205,174,372,385,1020,1009,1947,1897,3760,3747,9467,8957,17822,15869,30061,29405,56209,55263,79285,72321,89169,85880
,00:15:31,25.6,207,205,2188,221,360,7421,568,2223,2698,1238,4279,2638,12,200,301,583,511,888,1542,845,622,915,1061,1917,15,1,42,708,133,140,378,395,357,895,831,1850,72,72,384,142,260,536,2210,2124,2798,728,1243,1672,48,39,0,611,188,153,336,378,545,809,747,904,4,57,13,12,10,63,76,97,98,259,311,800,2,6,223,199,403,391,994,999,2018,1928,3724,3742,9610,8901,17724,16155,30117,29195,55961,55684,79502,72687,88034,85042
,00:15:47,25.6,215,226,2224,217,356,7534,546,2214,2755,1225,4468,2631,11,185,301,551,503,933,1567,880,553,945,1105,1830,27,44,59,752,142,129,327,458,354,867,807,1891,47,88,369,168,213,524,2256,2151,2813,736,1315,1656,14,11,15,578,214,188,348,349,549,840,777,890,0,0,0,0,43,92,68,73,99,227,308,794,0,0,192,197,406,390,1007,966,1979,1950,3717,3805,9597,8959,17639,15857,30084,29095,56935,54248,79332,71614,88009,84685
,00:16:03,25.6,247,205,2256,227,373,7571,568,2220,2785,1265,4649,2668,9,225,310,556,471,942,1611,853,608,875,1100,1909,0,47,67,704,113,154,401,468,367,907,816,1896,24,39,378,145,261,518,2363,2202,2886,719,1274,1703,15,25,39,584,218,208,373,348,560,839,811,930,38,2,24,37,8,22,49,108,113,262,271,846,42,1,201,171,375,398,1012,950,1988,1923,3769,3847,9630,8988,18077,15994,30059,28990,57307,55026,78306,71525,87306,86300
,00:16:19,25.6,229,231,2225,222,322,7604,595,2270,2722,1200,4663,2763,25,203,302,518,523,907,1622,860,586,928,1188,1916,0,45,59,748,128,180,373,431,355,901,785,1860,60,97,439,169,221,532,2408,2194,2958,717,1300,1692,27,22,41,607,230,217,376,403,567,847,822,919,0,4,8,31,16,7,84,74,118,225,355,823,38,30,192,207,422,404,965,950,1965,1926,3717,3766,9284,8981,17975,16009,30223,28976,57061,54808,78005,70676,88786,85044
,00:16:35,25.6,223,222,2400,252,347,7648,558,2261,2736,1229,4633,2794,11,202,308,572,501,948,1636,877,591,932,1126,1938,9,0,32,732,173,197,390,398,359,905,850,1883,43,80,414,172,232,556,2366,2201,3019,764,1305,1720,4,33,32,597,184,166,339,365,555,849,791,902,2,18,3,0,0,37,92,71,148,257,294,849,37,0,187,166,410,386,994,985,1939,1938,3794,3746,9606,8781,17793,15692,29639,29098,57377,55251,79300,71064,86483,84717
,00:16:51,25.6,203,238,2547,250,364,7793,615,2283,2680,1277,4757,2831,11,196,323,584,515,946,1652,913,638,973,1159,1917,26,37,90,776,122,136,363,457,346,901,797,1853,26,77,375,180,246,628,2482,2259,2990,781,1343,1685,9,14,17,639,222,162,384,342,557,873,848,962,24,0,23,14,0,41,80,72,135,222,307,799,23,23,234,154,403,377,1023,997,1990,1888,3763,3721,9438,8939,17365,15504,29823,29701,57080,55685,79108,71594,86815,85882
,00:17:07,25.6,214,241,2662,254,366,7659,579,2360,2730,1275,4693,2779,0,189,354,595,583,976,1703,908,612,929,1177,2001,29,0,71,807,136,178,354,428,358,924,792,1988,41,48,368,186,254,603,2466,2289,3114,757,1357,1745,0,50,46,636,262,202,360,360,587,872,843,941,12,4,30,1,21,44,62,80,125,222,303,820,11,0,222,161,412,421,982,985,1923,1909,3708,3754,9341,8935,17596,15901,29742,29236,56139,54507,77968,71767,85198,85752
,00:17:23,25.6,232,219,2674,224,347,7866,594,2359,2681,1259,5028,2850,24,194,318,579,550,1022,1688,884,672,988,1200,1923,0,10,22,757,158,170,369,449,363,948,800,2060,67,63,376,186,268,633,2546,2296,3137,837,1349,1751,18,34,37,634,239,211,375,352,583,885,885,935,0,0,0,14,14,84,79,115,133,232,289,774,0,19,199,226,364,383,998,984,1965,1952,3731,3826,9525,8852,17864,15659,30290,29536,55554,54783,79811,71487,86652,86388
,00:17:39,25.6,226,260,2701,243,376,7988,590,2387,2812,1292,4844,2822,29,223,324,617,548,1004,1768,922,648,943,1175,1987,0,0,88,757,154,151,386,489,359,934,818,2054,51,72,415,178,262,636,2649,2390,3229,760,1325,1739,0,16,41,633,243,217,398,331,602,884,865,944,0,0,27,0,0,63,59,64,106,250,316,755,0,0,193,200,378,374,1001,963,1947,1901,3706,3640,9520,8780,17676,15719,29904,29334,57338,55217,77550,70641,87889,85086
,00:17:55,25.6,231,267,2736,211,371,8064,599,2447,2890,1350,4900,2853,8,229,347,612,543,1034,1759,919,685,994,1199,2034,0,11,7,789,176,186,407,442,366,989,842,2080,32,70,431,214,301,673,2596,2327,3317,817,1340,1742,22,56,21,672,251,229,401,340,570,900,862,955,4,24,0,27,27,35,60,61,154,213,273,815,26,5,163,203,417,387,1034,907,1927,1947,3691,3806,9516,8935,17689,15682,30549,29018,57125,53965,78710,71384,88274,84335
,00:18:11,25.6,201,276,2720,218,382,8025,599,2463,3001,1332,4975,2893,25,225,342,643,573,1044,1727,921,662,1009,1226,2054,0,0,87,771,168,157,358,454,390,985,843,2051,55,57,434,190,268,679,2638,2452,3346,806,1354,1741,14,39,43,667,280,205,362,340,586,931,883,921,0,7,0,0,4,37,70,68,116,190,313,821,0,48,209,194,427,371,996,983,2013,1952,3777,3757,9461,8970,18210,16114,29470,29274,57026,55964,78306,71304,85929,85706
,00:18:27,25.6,203,274,2719,252,403,8044,638,2485,3040,1310,5028,2924,22,204,369,634,561,1092,1838,918,714,1045,1270,2076,0,0,85,824,146,156,413,452,370,1002,826,1971,57,67,428,197,293,670,2732,2422,3353,808,1374,1842,19,22,32,683,232,214,377,342,599,952,936,960,0,2,35,6,7,35,82,79,100,252,277,789,25,12,172,157,394,381,1031,972,1912,1896,3793,3714,9216,8816,17518,15571,29804,29642,58453,54067,77216,71825,87441,85352
,00:18:43,25.6,234,258,2808,276,412,8068,647,2482,3062,1308,4959,2907,30,239,343,633,555,1011,1770,917,664,1049,1243,2123,0,32,78,812,147,178,401,492,382,991,862,1967,67,124,434,166,280,764,2696,2367,3384,840,1426,1768,0,46,27,688,248,164,380,383,655,977,900,976,23,20,29,28,44,57,79,79,120,245,297,748,0,0,163,228,394,370,1023,994,1975,1917,3697,3839,9384,8805,17772,16098,29357,28997,56841,53501,77625,71613,86427,84545
,00:18:59,25.6,254,262,2828,238,410,8193,661,2513,3027,1373,5060,2921,25,261,324,638,564,1068,1789,977,695,999,1291,2091,21,46,94,861,160,173,378,463,389,973,861,1948,65,72,470,197,321,765,2764,2518,3450,850,1431,1791,43,2,28,669,278,227,366,323,591,978,907,961,0,0,0,0,19,46,91,114,142,260,305,792,13,10,182,184,429,411,1035,942,1936,1880,3733,3724,9541,8922,17695,15738,29426,28633,56791,54761,79485,71323,87101,85467
,00:19:15,25.7,242,254,2815,251,399,8297,640,2479,3100,1369,5052,2951,16,218,324,632,584,1064,1896,960,689,1015,1310,2129,18,36,72,853,137,160,376,503,374,968,865,1989,82,72,470,229,376,806,2879,2510,3527,793,1405,1807,36,55,33,698,268,217,382,358,616,972,904,953,11,16,44,0,18,62,69,83,95,208,306,842,0,28,179,214,407,431,1026,971,1963,1911,3751,3677,9461,8942,17782,16062,30052,28599,56845,55759,79722,70670,86647,85056
,00:19:31,25.6,222,252,2701,244,392,8363,637,2572,3186,1358,5141,2977,41,251,344,683,549,1091,1854,997,700,1031,1270,2160,26,6,92,877,182,173,380,512,394,1023,860,2000,34,55,446,182,246,756,2863,2485,3549,820,1449,1835,18,24,33,704,255,234,378,341,633,982,912,976,0,22,0,0,0,65,98,78,150,247,271,765,5,34,171,202,406,382,1023,942,1947,1918,3759,3716,9477,8745,17734,15768,29701,29079,56599,54218,79180,70200,85990,86162
,00:19:47,25.7,205,263,2744,275,418,8276,648,2586,3267,1389,5239,2925,19,253,345,627,609,1098,1912,1005,716,1083,1283,2190,45,35,67,906,197,187,388,498,358,1015,869,2159,68,69,409,228,354,818,2866,2559,3576,837,1487,1821,22,52,1,745,283,210,454,339,674,1013,936,979,0,0,14,7,37,20,84,62,147,233,305,778,0,26,158,197,363,388,1000,962,1890,1932,3703,3655,9520,8879,17898,15516,29854,28489,56467,53987,78563,70732,86806,85271
,00:20:03,25.7,250,288,2640,234,436,8199,666,2586,3356,1392,5223,2988,0,248,338,687,574,1111,1912,1016,735,1104,1308,2167,43,8,61,902,145,180,420,517,377,1048,865,2274,56,55,490,220,275,791,2912,2576,3633,879,1505,1849,57,49,1,731,280,222,414,317,639,1040,956,965,10,0,0,0,22,49,47,90,132,221,314,811,0,23,203,193,373,372,977,943,1927,1961,3742,3675,9549,8694,17530,15643,30048,28257,55856,54422,78072,70930,85889,84594
,00:20:19,25.7,231,272,2592,272,442,8419,711,2652,3352,1391,5218,3057,19,237,343,665,618,1112,1893,1027,698,1035,1384,2162,41,27,84,938,180,195,414,479,372,1033,875,2357,70,70,490,224,352,827,2996,2608,3702,878,1492,1855,0,26,32,710,256,244,425,357,661,1033,946,995,0,7,32,2,35,40,48,61,123,219,301,799,26,22,209,177,373,386,997,959,1930,1906,3691,3592,9527,8912,17216,15661,29147,29220,55468,54020,78185,69814,87290,84264
,00:20:35,25.7,265,291,2580,279,389,8551,658,2702,3407,1408,5068,3063,56,276,331,735,583,1181,1963,1030,700,1118,1392,2217,28,2,105,947,157,191,435,501,374,1004,893,2269,61,80,470,205,306,842,2961,2641,3803,857,1508,1840,43,40,0,725,272,223,413,360,731,1088,941,995,40,0,15,0,34,54,42,70,132,212,286,811,20,0,194,205,431,395,965,978,1874,1880,3619,3717,9528,8968,17967,15726,30060,28882,57117,53816,78480,72558,88448,85529
,00:20:51,25.7,248,282,2583,289,408,8557,680,2704,3400,1413,5193,3105,18,249,398,716,606,1140,1903,1062,737,1123,1367,2292,8,12,96,902,189,202,406,513,377,1026,859,2235,47,101,469,211,304,837,2982,2578,3870,904,1547,1781,26,20,50,726,259,194,397,337,709,1103,959,1003,35,0,0,40,48,41,22,81,142,218,270,789,0,0,192,183,412,397,972,940,1980,1866,3705,3691,9402,8968,17753,15400,29644,29048,55883,52903,77302,71072,88367,85984
,00:21:07,25.7,243,261,2688,241,385,8536,678,2678,3448,1447,5484,3087,35,238,368,675,613,1173,1950,1076,747,1125,1429,2265,28,2,78,937,135,201,405,521,417,1071,911,2171,96,109,528,226,351,880,3020,2630,3854,889,1531,1842,17,25,44,743,292,228,438,420,723,1092,916,1014,23,0,8,27,0,38,63,97,122,231,310,791,23,0,215,192,436,428,977,938,1953,1943,3705,3715,9476,8870,17658,15705,29761,28965,57416,54567,77716,70386,87651,85769
,00:21:23,25.7,282,293,2673,293,423,8689,742,2752,3399,1454,5520,3152,0,219,341,713,633,1203,2063,1059,763,1097,1378,2259,32,0,87,918,139,168,412,525,412,1059,923,2166,118,54,486,243,341,878,3105,2693,3896,877,1566,1899,17,4,0,784,296,263,445,391,746,1110,954,1019,0,26,22,17,0,23,60,92,136,231,332,797,48,0,194,197,369,439,950,968,1912,1929,3755,3657,9506,8855,17691,15804,29959,28770,56495,53209,78927,70118,85283,84570
,00:21:39,25.7,252,272,2692,266,473,8689,681,2787,3464,1463,5631,3123,25,288,371,718,660,1230,2018,1059,728,1155,1467,2318,19,49,65,937,167,198,429,565,405,1040,926,2124,57,73,512,238,388,911,3222,2733,3974,877,1643,1848,0,50,2,753,295,198,472,388,709,1120,1013,968,10,19,29,0,13,63,69,76,115,250,289,838,0,30,176,230,403,436,990,947,1959,1907,3726,3799,9422,8695,18022,15514,29779,28798,56570,54218,78651,71244,85835,85058
,00:21:55,25.7,267,249,2718,243,481,8731,725,2751,3549,1481,5507,3161,20,268,355,745,656,1227,2045,1051,744,1153,1488,2377,21,0,99,972,188,176,482,564,423,1082,908,2124,53,73,529,187,364,897,3101,2717,3944,933,1606,1817,0,67,1,762,296,225,455,413,726,1119,963,1052,0,0,26,0,14,60,60,56,88,248,275,822,0,0,185,177,348,422,1008,961,1938,1905,3699,3665,9482,8858,17624,15672,29782,29069,55899,54585,78022,69287,86636,84103
,00:22:11,25.7,225,305,2719,273,429,8661,666,2772,3466,1473,5607,3180,20,225,385,761,644,1219,2163,1084,781,1108,1472,2400,37,17,59,971,174,203,466,538,389,1067,925,2107,78,96,514,205,338,934,3210,2799,4034,994,1669,1857,50,27,0,791,361,237,432,375,712,1108,999,1013,23,28,0,14,0,14,53,121,123,246,264,748,0,0,190,171,381,406,996,942,1963,1838,3679,3837,9228,8892,17973,15454,28999,28627,56889,53509,79593,70809,87136,86312
,00:22:27,25.7,250,269,2788,276,485,8897,708,2872,3664,1488,5786,3191,32,284,428,753,683,1207,2146,1097,803,1175,1518,2421,0,8,57,991,169,175,450,559,413,1045,969,2248,110,94,534,234,375,934,3252,2773,3951,958,1645,1897,47,3,0,826,278,233,503,383,725,1154,957,1051,17,0,0,0,0,35,74,129,130,258,275,804,3,8,200,216,407,406,972,947,1920,1980,3647,3672,9262,8932,17644,15375,29337,28697,56989,54224,77245,71151,86408,85652
,00:22:43,25.7,249,350,2729,301,439,9074,703,2871,3680,1454,5705,3240,20,254,412,779,676,1261,2191,1101,788,1121,1516,2462,46,23,78,1009,197,176,446,565,391,1085,941,2295,48,63,536,261,347,887,3305,2794,4197,927,1652,1869,50,67,1,811,321,247,489,390,796,1149,1030,981,7,69,0,0,68,24,40,92,106,232,277,754,0,0,212,179,412,433,957,961,1924,1869,3660,3626,9186,8877,17897,15498,29673,28787,56237,53863,78845,71014,85633,85350
,00:22:59,25.7,224,264,2914,251,484,8839,697,2914,3630,1539,5770,3204,17,253,391,744,701,1223,2166,1081,793,1148,1533,2408,2,26,100,1017,178,182,471,550,384,1122,935,2364,78,59,543,203,349,950,3338,2862,4219,980,1689,1785,24,58,19,818,314,270,482,410,771,1191,1025,985,15,24,0,2,0,7,65,79,100,209,272,778,21,16,192,162,425,399,1006,945,1899,1894,3636,3653,9267,8852,17664,15216,29632,28726,56017,54026,78307,70313,86231,85265
,00:23:15,25.7,235,302,3093,265,466,8791,698,2914,3761,1507,5865,3217,25,276,397,779,682,1291,2145,1096,797,1201,1530,2411,31,41,115,1043,204,208,459,540,430,1126,974,2436,60,105,519,225,390,926,3330,2810,4202,990,1722,1857,65,0,40,831,311,273,494,405,787,1170,1031,1038,35,0,27,12,18,53,30,96,148,230,290,828,0,0,168,197,397,414,1027,951,1929,1897,3726,3685,9539,8882,17680,15439,29515,28897,56319,54553,77780,70297,87285,83743
,00:23:31,25.7,293,301,3070,304,500,9144,779,3017,3793,1479,5847,3238,53,307,406,829,698,1256,2312,1132,790,1176,1561,2497,0,33,59,1029,193,237,482,530,433,1136,914,2353,73,119,582,247,366,928,3316,2923,4172,979,1695,1892,20,44,0,874,299,269,511,444,794,1176,1038,1004,45,0,18,0,42,22,83,89,163,206,292,770,6,45,194,174,422,359,1006,952,1948,1887,3654,3722,9391,8830,17915,14956,29888,28532,56636,53699,78200,71185,87003,84562
,00:23:47,25.7,287,315,3108,290,485,9037,784,2966,3706,1547,5857,3344,41,269,443,805,697,1282,2263,1141,807,1219,1596,2529,21,8,101,1040,195,190,476,579,403,1163,973,2291,98,82,563,245,398,978,3545,2864,4342,1000,1727,1897,59,31,0,873,304,251,475,414,805,1203,1070,1063,0,0,36,8,27,26,33,96,129,251,298,773,0,14,203,191,376,384,999,935,1904,1880,3644,3647,9212,8764,17814,14971,29880,27911,56795,53722,77215,71225,86717,85304
,00:24:03,25.7,257,280,3191,285,445,9156,788,3008,3803,1548,6033,3306,22,268,436,792,712,1291,2213,1201,818,1219,1527,2551,29,15,68,1066,211,189,475,584,440,1161,956,2279,89,105,554,241,447,1005,3384,2984,4443,1008,1743,1873,0,13,19,886,318,279,474,463,756,1249,1045,1049,0,1,0,0,17,23,32,113,129,260,312,794,68,0,193,179,381,400,963,951,1966,1861,3633,3619,9150,8743,17435,15236,29616,28371,56339,54199,79585,70432,87245,85807
,00:24:19,25.7,293,308,3233,264,492,9214,760,3054,3828,1590,5908,3283,46,258,400,758,724,1294,2317,1174,851,1226,1636,2569,33,56,75,1101,182,232,471,613,409,1186,954,2314,66,82,585,278,365,998,3546,2917,4364,1022,1673,1880,48,0,44,921,337,281,493,458,800,1263,1037,1057,3,0,32,0,13,17,73,91,191,247,292,826,0,0,198,238,411,383,957,922,1920,1864,3661,3587,9283,8860,17523,14951,29513,29184,56821,53018,78614,69876,86443,84414
,00:24:35,25.7,261,310,3175,313,453,9228,807,3025,3953,1566,5898,3336,24,254,412,838,671,1370,2288,1199,822,1219,1626,2622,8,49,80,1109,217,216,500,574,414,1161,985,2336,76,80,601,230,357,1013,3514,3015,4420,996,1788,1916,42,56,46,895,327,266,542,424,763,1247,1049,1044,9,30,33,10,35,38,62,108,157,203,287,791,4,21,188,159,373,371,1000,948,1948,1829,3706,3678,9253,8913,17370,14874,29524,27953,56157,53703,77223,70521,87134,84738
,00:24:51,25.7,278,266,3190,331,492,9278,810,3139,3820,1602,6007,3331,36,271,448,827,722,1338,2328,1196,831,1297,1578,2624,18,6,123,1129,211,200,507,635,415,1178,973,2303,68,60,601,259,410,1007,3469,3049,4497,1037,1807,1962,0,62,0,894,376,262,544,391,830,1234,1039,1068,0,0,26,37,0,50,75,79,119,226,307,749,19,0,193,211,429,385,970,971,1953,1895,3599,3536,9227,8750,17621,14739,29469,27935,56715,53705,77795,70341,85257,84420
,00:25:07,25.7,250,303,3256,323,515,9264,783,3171,3998,1575,6011,3391,0,274,450,819,727,1356,2450,1185,904,1234,1654,2673,0,44,116,1104,188,246,490,603,424,1184,1007,2315,68,95,612,252,392,997,3671,3102,4485,1031,1819,1963,21,62,18,943,305,289,509,444,809,1292,1097,1018,19,19,12,50,0,43,68,78,112,248,250,793,26,31,178,175,386,408,992,944,1956,1883,3671,3626,9382,8804,17354,14833,29357,29155,57560,53569,77614,71624,87804,83377
,00:25:23,25.7,253,291,3283,323,482,9145,802,3169,4064,1634,5963,3362,28,314,453,801,779,1348,2377,1191,862,1312,1695,2594,40,0,105,1152,179,233,514,659,436,1162,1037,2367,112,120,579,261,421,989,3626,3113,4584,1089,1857,1877,37,70,4,985,367,305,529,416,821,1320,1066,1060,0,0,1,37,12,43,76,98,123,209,269,768,0,1,198,223,395,339,958,927,1921,1826,3614,3604,9309,8626,17159,14869,29545,28591,56443,52754,76493,70299,86112,86119
,00:25:39,25.7,275,326,3288,295,529,9349,833,3129,4098,1621,5928,3413,31,302,389,856,731,1435,2381,1189,919,1314,1640,2661,25,47,55,1164,196,190,515,660,419,1164,1030,2396,81,71,618,316,401,1044,3613,3112,4686,1042,1815,1983,14,34,54,961,349,281,534,444,810,1355,1093,1083,31,0,0,5,20,33,63,105,103,238,311,822,18,0,203,193,419,391,948,937,1921,1900,3607,3729,9437,8714,17783,14773,29430,28021,56643,52112,78332,69878,86996,84311
,00:25:55,25.7,284,309,3288,260,469,9463,820,3216,4116,1624,5857,3368,59,287,423,867,728,1407,2444,1232,874,1306,1698,2707,0,40,104,1157,195,200,502,594,426,1201,1003,2459,56,117,604,250,447,1050,3702,3189,4775,1067,1922,1995,27,39,43,983,318,261,545,472,875,1334,1107,1069,0,10,4,0,12,70,96,65,116,229,293,740,19,0,181,186,391,418,980,951,1891,1916,3627,3648,9303,8563,18018,14918,29357,28731,56215,53081,78788,70271,88396,84825
,00:26:11,25.7,295,338,3266,322,531,9638,811,3202,4267,1645,5913,3367,2,292,456,857,732,1432,2407,1192,880,1318,1754,2612,23,1,80,1165,195,221,522,645,434,1185,1026,2483,88,110,602,306,449,1051,3605,3154,4793,1036,1837,1987,15,57,0,932,369,261,563,459,839,1359,1115,1069,1,0,0,54,0,35,81,125,123,211,311,770,9,24,190,194,396,416,987,920,1983,1835,3678,3699,9204,8745,17114,14906,29561,28348,55166,53901,79301,69149,87185,84855
